,league,season,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup
170,EPL,2014,Mathieu Debuchy,83,DR,0,0,0,0.04143301397562027,0.0,90,2,967,0.9842157363891602,0.9712154865264891
171,EPL,2014,Nacho Monreal,83,DL,0,0,0,0.0,0.0,90,0,495,0.5030057430267334,0.5030057430267334
172,EPL,2014,Pablo Zabaleta,88,DR,0,0,1,0.0,0.11757422983646393,90,0,610,1.0354125499725342,1.0354125499725342
173,EPL,2014,Gaël Clichy,88,DL,0,2,3,0.04279885068535805,0.5929961204528809,90,1,613,1.132810354232788,1.0146864652633667
174,EPL,2014,Mathieu Debuchy,83,DR,0,0,0,0.036913346499204636,0.0,87,1,967,0.5359028577804565,0.4989894926548004
175,EPL,2014,Kieran Gibbs,83,DL,0,0,0,0.06458868086338042,0.0,90,1,545,0.10841992497444153,0.0438312403857708
176,EPL,2014,Kyle Walker,82,DR,0,0,0,0.0,0.0,90,0,638,0.0,0.0
177,EPL,2014,Danny Rose,82,DL,1,1,1,0.3738861978054047,0.018490072339773175,79,1,641,0.4651268422603607,0.07275056093931198
178,EPL,2014,Branislav Ivanovic,80,DR,0,1,2,0.126605287194252,0.6519753336906433,90,1,682,0.14887259900569916,0.1320650726556778
179,EPL,2014,César Azpilicueta,80,DL,0,0,0,0.08403655141592026,0.0,90,1,681,0.18186229467391968,0.09782575070858003
180,EPL,2014,Branislav Ivanovic,80,DR,0,1,1,0.0,0.30317023396492004,90,0,682,0.20807504653930664,0.20807504653930664
181,EPL,2014,César Azpilicueta,80,DL,0,0,0,0.0,0.0,36,0,681,0.0,0.0
182,EPL,2014,Pablo Zabaleta,88,DR,0,0,0,0.0,0.0,90,0,610,0.2318882793188095,0.2318882793188095
183,EPL,2014,Gaël Clichy,88,DL,0,0,1,0.0,0.0252564437687397,90,0,613,0.08409886807203293,0.08409886807203293
184,EPL,2014,Kyle Walker,82,DR,0,0,0,0.0,0.0,90,0,638,0.0,0.0
185,EPL,2014,Danny Rose,82,DL,0,0,0,0.0,0.0,90,0,641,0.04071339219808578,0.04071339219808578
186,EPL,2014,Mathieu Debuchy,83,DR,0,0,0,0.0,0.0,12,0,967,0.0,0.0
187,EPL,2014,Nacho Monreal,83,DL,0,0,1,0.0,0.03880211710929871,90,0,495,0.9749252796173096,0.9361231327056884
188,EPL,2014,Branislav Ivanovic,80,DR,0,1,2,0.02173115685582161,1.0300405025482178,90,1,682,1.4814294576644895,1.421454668045044
189,EPL,2014,Filipe Luis,80,DL,0,0,0,0.0,0.0,90,0,2265,1.5643172264099119,1.5643172264099119
190,EPL,2014,Kyle Walker,82,DR,0,0,1,0.02798116579651833,0.054254110902547836,90,2,638,0.3355544507503509,0.2657718360424042
191,EPL,2014,Danny Rose,82,DL,0,0,3,0.1472800225019455,0.05540880933403969,90,4,641,0.21821734309196472,0.04578690230846405
192,EPL,2014,Pablo Zabaleta,88,DR,0,0,1,0.0,0.03581821545958519,90,0,610,0.08097722381353377,0.045159012079238885
193,EPL,2014,Gaël Clichy,88,DL,0,0,1,0.0,0.045159012079238885,90,0,613,0.07184311747550964,0.07184311747550964
194,EPL,2014,Héctor Bellerín,83,DR,0,0,1,0.0,0.0643337294459343,90,0,492,0.09046218544244766,0.02612845972180366
195,EPL,2014,Nacho Monreal,83,DL,0,0,1,0.0,0.035968270152807236,90,0,495,0.0620967298746109,0.02612845972180366
