,goals,assists,key_passes,xG,xA,time,shots,xGChain,xGBuildup,goals+assists,season,player
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Bojan Jokic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Bojan Jokic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Bojan Jokic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Bojan Jokic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Adrián Marín
0,0,0,5,0.074506014585495,0.7637460762634873,900,1,2.9348965119570494,2.7269482603296638,0,2015,Adrián Marín
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Adrián Marín
0,0,0,1,0.0,0.041905488818883896,179,0,0.4492309167981148,0.4073254242539406,0,2017,Adrián Marín
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Adrián Marín
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Adrián Marín
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Adrián Marín
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Lucas Vázquez
0,0,0,2,0.0,0.04770221561193466,90,0,0.6480990052223206,0.6224380135536194,0,2015,Lucas Vázquez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Lucas Vázquez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Lucas Vázquez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Lucas Vázquez
0,0,0,3,0.09848742932081224,0.13815178722143173,180,1,0.778587281703949,0.6404355019330978,0,2019,Lucas Vázquez
0,0,3,25,0.6730833109468222,2.720045879483223,995,11,5.824872925877571,4.670008435845375,3,2020,Lucas Vázquez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Eric Bailly
0,0,0,2,0.0,0.5762049034237862,311,0,1.485773853957653,0.942022690549493,0,2015,Eric Bailly
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Eric Bailly
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Eric Bailly
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Eric Bailly
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Eric Bailly
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Eric Bailly
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Lucas Hernández
0,0,0,1,0.0,0.10967396944761276,180,0,0.13126551359891891,0.021591544151306152,0,2015,Lucas Hernández
0,0,0,0,0.0,0.0,270,0,0.1713113933801651,0.1713113933801651,0,2016,Lucas Hernández
0,0,1,5,0.11400137189775704,0.20373503305017948,1260,2,2.7587906904518604,2.6960256062448025,1,2017,Lucas Hernández
0,1,0,2,0.6272686049342155,0.6339745037257671,402,3,0.9735683919861913,0.29645360726863146,1,2018,Lucas Hernández
0,0,1,2,0.49026738479733467,0.8575792163610457,470,3,3.948517367243767,2.737913563847542,1,2019,Lucas Hernández
0,0,1,6,0.020771203562617302,0.6625654585659504,773,1,3.5907367039471865,3.475507652387023,1,2020,Lucas Hernández
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Hiroshi Kiyotake
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Hiroshi Kiyotake
0,1,1,4,0.6168988347053528,0.632691502571106,90,2,1.1555132865905762,0.5736475586891174,2,2016,Hiroshi Kiyotake
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Hiroshi Kiyotake
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Hiroshi Kiyotake
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Hiroshi Kiyotake
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Hiroshi Kiyotake
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Vitolo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Vitolo
0,1,1,6,1.0750690884888172,0.3051499128341675,270,3,2.503295421600342,1.2716429084539413,2,2016,Vitolo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Vitolo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Vitolo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Vitolo
0,0,0,0,0.0,0.0,49,0,0.031737174838781364,0.031737174838781364,0,2020,Vitolo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Mariano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Mariano
0,0,1,29,0.3257052395492792,2.4465953074395657,2133,6,6.679614624008536,5.3090088237077,1,2016,Mariano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Mariano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Mariano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Mariano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Mariano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Pablo Sarabia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Pablo Sarabia
0,1,0,8,0.6912996005266905,0.4393229819834233,605,6,2.9439023956656456,2.08394674025476,1,2016,Pablo Sarabia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Pablo Sarabia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Pablo Sarabia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Pablo Sarabia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Pablo Sarabia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Sergio Escudero
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Sergio Escudero
0,0,2,17,1.3815691182389855,2.4404461830854416,1936,26,9.777941174805164,7.032289706170559,2,2016,Sergio Escudero
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Sergio Escudero
0,0,1,9,0.7983172982931137,1.176326286047697,1093,15,4.115717358887196,3.183705437928438,1,2018,Sergio Escudero
0,1,0,5,0.2885179575532675,0.6083178464323282,650,6,3.3473179358989,2.6791020575910807,1,2019,Sergio Escudero
0,0,0,5,0.1304540429264307,0.18906802497804165,464,4,1.1974120642989874,1.1088645532727242,0,2020,Sergio Escudero
0,0,1,8,0.29807511158287525,1.540153358131647,1260,5,5.671459965407848,4.734026677906513,1,2014,Lucas Digne
0,3,3,27,1.1803679624572396,2.908222599886358,2724,15,10.825067721307278,8.282161924988031,6,2015,Lucas Digne
0,0,0,8,0.0808632904663682,0.4703171197324991,958,3,3.4193489849567413,3.0454542487859726,0,2016,Lucas Digne
0,0,2,6,0.32503361999988556,1.7537751495838165,578,2,4.299628049135208,2.311649315059185,2,2017,Lucas Digne
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Lucas Digne
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Lucas Digne
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Lucas Digne
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Sime Vrsaljko
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Sime Vrsaljko
0,0,0,5,0.08308140933513641,0.5090428851544857,857,2,2.8287940472364426,2.5316057205200195,0,2016,Sime Vrsaljko
0,0,4,12,0.1645724605768919,2.7829160690307617,1561,3,3.9020437858998775,2.5621171481907368,4,2017,Sime Vrsaljko
0,0,2,16,0.02542737126350403,0.9736906066536903,704,2,2.6037168353796005,2.3308762405067682,2,2018,Sime Vrsaljko
0,0,1,2,0.0,0.5099745988845825,328,0,0.5418570637702942,0.1368999034166336,1,2019,Sime Vrsaljko
0,0,0,0,0.0,0.0,148,0,1.1620618551969528,1.1620618551969528,0,2020,Sime Vrsaljko
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Gabriel Mercado
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Gabriel Mercado
0,0,0,1,0.12991426140069962,0.07382217794656754,507,2,0.5381579585373402,0.44491956755518913,0,2016,Gabriel Mercado
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Gabriel Mercado
0,1,0,0,0.9629489779472351,0.0,231,5,1.8901841640472412,1.4414905309677122,1,2018,Gabriel Mercado
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Gabriel Mercado
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Gabriel Mercado
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Timothée Kolodziejczak
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Timothée Kolodziejczak
0,0,0,1,0.017985135316848755,0.13424052298069,180,1,0.3095858097076416,0.3095858097076416,0,2016,Timothée Kolodziejczak
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Timothée Kolodziejczak
0,2,2,9,1.7438788209110498,0.42863646522164345,1260,8,2.4420698396861553,2.335099395364523,4,2018,Timothée Kolodziejczak
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Timothée Kolodziejczak
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Timothée Kolodziejczak
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,José Ángel
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,José Ángel
0,0,1,8,0.2077631615102291,0.8551581874489784,630,7,3.3287068493664265,2.5842824447900057,1,2016,José Ángel
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,José Ángel
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,José Ángel
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,José Ángel
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,José Ángel
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Clement Lenglet
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Clement Lenglet
0,0,0,0,0.0,0.0,90,0,0.24795129895210266,0.24795129895210266,0,2016,Clement Lenglet
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Clement Lenglet
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Clement Lenglet
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Clement Lenglet
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Clement Lenglet
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Javier Mascherano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Javier Mascherano
0,0,0,1,0.0,0.10347981750965117,90,0,0.5307512879371643,0.4272714555263519,0,2016,Javier Mascherano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Javier Mascherano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Javier Mascherano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Javier Mascherano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Javier Mascherano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Giménez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Giménez
0,0,0,3,0.2543829157948494,0.12368977814912796,337,3,0.7511088661849499,0.6543187703937292,0,2016,Giménez
0,0,0,2,0.08925459533929825,0.09982306882739066,180,1,1.0272168666124344,0.9273937940597534,0,2017,Giménez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Giménez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Giménez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Giménez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Thomas Partey
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Thomas Partey
0,0,0,3,0.5942704081535339,0.5708579272031784,180,1,2.3362002670764923,1.243071161210537,0,2016,Thomas Partey
0,0,0,2,0.16651450097560885,0.11475040763616562,270,4,1.5455679297447205,1.372105784714222,0,2017,Thomas Partey
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Thomas Partey
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Thomas Partey
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Thomas Partey
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Saúl Ñíguez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Saúl Ñíguez
0,0,0,3,0.10559024661779404,1.288122057914734,90,1,1.8204470872879028,0.5451511144638062,0,2016,Saúl Ñíguez
0,0,0,0,0.1886426992714405,0.0,180,5,0.7036525458097458,0.5596231147646904,0,2017,Saúl Ñíguez
0,0,0,2,1.1240607649087906,0.09560885094106197,540,5,1.7646890487521887,1.6556875482201576,0,2018,Saúl Ñíguez
0,0,0,4,0.13796478509902954,0.22717678546905518,270,2,1.2754802107810974,0.9708286076784134,0,2019,Saúl Ñíguez
0,0,0,1,0.06578506529331207,0.09060098230838776,90,1,1.1028906106948853,0.9465045928955078,0,2020,Saúl Ñíguez
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Nacho Vidal
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Nacho Vidal
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Nacho Vidal
0,1,0,1,0.40817834436893463,0.017302105203270912,428,3,0.9552666991949081,0.5605261251330376,1,2017,Nacho Vidal
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Nacho Vidal
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Nacho Vidal
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Nacho Vidal
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Nélson Semedo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Nélson Semedo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Nélson Semedo
0,0,0,9,0.038327326998114586,1.0732700806111097,1392,2,9.556073660030961,9.471921248361468,0,2017,Nélson Semedo
0,1,0,4,0.3598099909722805,0.28767644613981247,1535,6,6.360720049589872,5.91011879965663,1,2018,Nélson Semedo
0,0,2,12,0.39153329096734524,2.2628621887415648,1923,7,8.498803522437811,7.448649954050779,2,2019,Nélson Semedo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Nélson Semedo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Álvaro González
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Álvaro González
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Álvaro González
0,0,0,1,0.0,0.016944963485002518,90,0,0.016944963485002518,0.0,0,2017,Álvaro González
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Álvaro González
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Álvaro González
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Álvaro González
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Toni Lato
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Toni Lato
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Toni Lato
0,0,1,6,0.0,1.2601953689008951,648,0,1.6996008809655905,0.5220095608383417,1,2017,Toni Lato
0,0,0,1,0.13976091146469116,0.045114405453205116,252,2,0.4020324908196926,0.35783274099230766,0,2018,Toni Lato
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Toni Lato
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Toni Lato
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Theo Hernández
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Theo Hernández
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Theo Hernández
0,0,0,7,0.3574911653995514,1.033098243176937,877,2,4.16958437114954,2.9411597177386284,0,2017,Theo Hernández
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Theo Hernández
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Theo Hernández
0,7,5,42,4.432333322241902,5.13962887506932,2940,48,16.054130483418703,10.365890339016914,12,2020,Theo Hernández
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Achraf Hakimi
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Achraf Hakimi
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Achraf Hakimi
0,2,0,5,0.4125133082270622,0.28579301573336124,696,4,4.683480080217123,4.1424340903759,2,2017,Achraf Hakimi
0,2,4,11,1.5801989678293467,2.961213445290923,1704,18,10.771524388343096,8.36914598941803,6,2018,Achraf Hakimi
0,3,7,23,3.715392962098122,4.249973122030497,2131,30,20.159177407622337,14.350585579872131,10,2019,Achraf Hakimi
0,6,4,24,3.170374646782875,3.5760398488491774,2165,27,12.294628715142608,8.020428664982319,10,2020,Achraf Hakimi
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Rúben Vezo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Rúben Vezo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Rúben Vezo
0,0,0,1,0.038420405238866806,0.12540796399116516,720,2,1.2560208663344383,1.1149489283561707,0,2017,Rúben Vezo
0,0,0,2,0.034719854593276984,0.3453782796859741,180,2,0.16976925171911716,0.156046399846673,0,2018,Rúben Vezo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Rúben Vezo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Rúben Vezo
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Yannick Carrasco
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Yannick Carrasco
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Yannick Carrasco
0,0,0,0,0.4745353758335114,0.0,90,2,0.4294221699237824,0.0,0,2017,Yannick Carrasco
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2018,Yannick Carrasco
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Yannick Carrasco
0,1,4,16,0.5438576713204384,1.7339000180363655,574,7,2.383802056312561,0.6637877523899078,5,2020,Yannick Carrasco
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Carlos Isaac
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Carlos Isaac
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Carlos Isaac
0,0,0,0,0.024578822776675224,0.0,64,1,0.09780726581811904,0.07322844862937927,0,2017,Carlos Isaac
0,0,0,1,0.11952921748161315,0.05411984026432037,90,1,0.8061689138412476,0.6325198411941528,0,2018,Carlos Isaac
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Carlos Isaac
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Carlos Isaac
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Cristiano Piccini
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Cristiano Piccini
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Cristiano Piccini
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Cristiano Piccini
0,1,0,5,0.5210261512547731,0.19513563066720963,1802,12,6.903760574758053,6.42213418520987,1,2018,Cristiano Piccini
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Cristiano Piccini
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Cristiano Piccini
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Stefan Savic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Stefan Savic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Stefan Savic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Stefan Savic
0,0,0,0,0.0,0.0,72,0,0.05939159914851189,0.05939159914851189,0,2018,Stefan Savic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Stefan Savic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Stefan Savic
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Guilherme Arana
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Guilherme Arana
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Guilherme Arana
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Guilherme Arana
0,0,0,1,0.6007697731256485,0.033454518765211105,512,6,2.5679363757371902,1.9735080152750015,0,2018,Guilherme Arana
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Guilherme Arana
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Guilherme Arana
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Álvaro Odriozola
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Álvaro Odriozola
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Álvaro Odriozola
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Álvaro Odriozola
0,0,2,18,0.5744600892066956,3.1829841788858175,1183,1,5.95004602894187,3.2170242816209793,2,2018,Álvaro Odriozola
0,0,1,8,0.20288360305130482,1.7641125172376633,473,2,3.14230827242136,1.2351624965667725,1,2019,Álvaro Odriozola
0,1,0,6,0.494439959526062,0.43284701742231846,704,1,1.3521653674542904,0.5724628679454327,1,2020,Álvaro Odriozola
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Thomas Vermaelen
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Thomas Vermaelen
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Thomas Vermaelen
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Thomas Vermaelen
0,0,0,0,0.0,0.0,160,0,0.3239295035600662,0.3239295035600662,0,2018,Thomas Vermaelen
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Thomas Vermaelen
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Thomas Vermaelen
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Santiago Arias
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Santiago Arias
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Santiago Arias
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Santiago Arias
0,1,1,13,0.38783756271004677,1.322090059518814,1577,8,3.192842783406377,1.7408312447369099,2,2018,Santiago Arias
0,0,0,9,0.15568017400801182,1.125334239564836,958,5,2.965099905617535,2.536377658136189,0,2019,Santiago Arias
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Santiago Arias
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Sergio Reguilón
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Sergio Reguilón
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Sergio Reguilón
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Sergio Reguilón
0,0,2,17,0.2756411246955395,1.9488633964210749,1110,6,4.64831917732954,4.087796695530415,2,2018,Sergio Reguilón
0,2,4,40,2.4599780421704054,4.095350135117769,2498,28,11.032937979325652,6.373052351176739,6,2019,Sergio Reguilón
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Sergio Reguilón
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Daniel Wass
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Daniel Wass
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Daniel Wass
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Daniel Wass
0,0,1,10,0.36919424682855606,1.5617487281560898,1234,9,3.87458024173975,3.1156974993646145,1,2018,Daniel Wass
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Daniel Wass
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Daniel Wass
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Quincy Promes
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Quincy Promes
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Quincy Promes
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Quincy Promes
0,2,1,9,2.0350966304540634,2.1249574180692434,422,12,5.68705016374588,3.6230143532156944,3,2018,Quincy Promes
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Quincy Promes
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Quincy Promes
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Ousmane Dembélé
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Ousmane Dembélé
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Ousmane Dembélé
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Ousmane Dembélé
0,0,0,0,0.0,0.0,81,0,0.0,0.0,0,2018,Ousmane Dembélé
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Ousmane Dembélé
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Ousmane Dembélé
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Maximilian Wöber
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Maximilian Wöber
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Maximilian Wöber
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Maximilian Wöber
0,0,0,2,0.1474647931754589,0.09074719808995725,238,4,0.6098948866128922,0.4972759559750557,0,2018,Maximilian Wöber
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Maximilian Wöber
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Maximilian Wöber
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Andrés Solano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Andrés Solano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Andrés Solano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Andrés Solano
0,0,0,0,0.0,0.0,47,0,0.0,0.0,0,2018,Andrés Solano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Andrés Solano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Andrés Solano
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Facundo Roncaglia
0,0,0,6,0.023395748808979988,0.24966605938971043,712,2,1.352279856801033,1.2225621566176414,0,2015,Facundo Roncaglia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Facundo Roncaglia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Facundo Roncaglia
0,0,0,0,0.0,0.0,81,0,0.3368723392486572,0.3368723392486572,0,2018,Facundo Roncaglia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2019,Facundo Roncaglia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2020,Facundo Roncaglia
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2014,Moussa Wagué
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2015,Moussa Wagué
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2016,Moussa Wagué
0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2017,Moussa Wagué
0,0,0,3,0.09280946850776672,0.150495246052742,90,1,0.2758229672908783,0.12708470225334167,0,2018,Moussa Wagué
0,0,2,4,0.04560355469584465,0.8541730120778084,270,1,1.032224390655756,0.2113465927541256,2,2019,Moussa Wagué
